"","tags_label","tags_timestamp","bag_site","bags_label","pop","bagnum","length","width","tagsLength_timestamp","tagsLength_date","tagsLength_time","event"
"5694","E274","11/9/2023 15:35:47","Lewisetta","MVP-LA-2","LA","2",32,22,"11/9/2023 15:35:47",2023-11-09,"15:35:47",1
"5695","E274","11/9/2023 15:35:47","Lewisetta","MVP-LA-2","LA","2",57,42,"11/7/2024 17:30:47",2024-11-07,"17:30:47",3
"5696","B385","11/7/2023 15:14:24","Lewisetta","MVP-FL-3","FL","3",32,21,"11/7/2023 15:14:24",2023-11-07,"15:14:24",1
"5697","B385","11/7/2023 15:14:24","Lewisetta","MVP-FL-3","FL","3",79,53,"5/20/2025 16:10:39",2025-05-20,"16:10:39",4
"5698","B385","11/7/2023 15:14:24","Lewisetta","MVP-FL-3","FL","3",66,38,"11/7/2024 13:36:54",2024-11-07,"13:36:54",3
"5699","B385","11/7/2023 15:14:24","Lewisetta","MVP-FL-3","FL","3",35,23,"5/2/2024 14:51:34",2024-05-02,"14:51:34",2
"5700","2043","11/7/2023 11:51:40","Lewisetta","MVP-ME-1","ME","1",31,22,"11/7/2023 11:51:40",2023-11-07,"11:51:40",1
"5701","2043","11/7/2023 11:51:40","Lewisetta","MVP-ME-1","ME","1",0,0,"5/2/2024 14:42:41",2024-05-02,"14:42:41",2
"5702","A061","11/7/2023 14:50:11","Lewisetta","MVP-LA-1","LA","1",98,57,"5/20/2025 16:23:12",2025-05-20,"16:23:12",4
"5703","A061","11/7/2023 14:50:11","Lewisetta","MVP-LA-1","LA","1",28,20,"11/7/2023 14:50:11",2023-11-07,"14:50:11",1
"5704","A061","11/7/2023 14:50:11","Lewisetta","MVP-LA-1","LA","1",89,48,"11/7/2024 17:41:24",2024-11-07,"17:41:24",3
"5705","C260","11/14/2023 16:10:37","YorkRiver","MVP-TX-4","TX","4",54,41,"11/12/2024 9:34:14",2024-11-12,"9:34:14",3
"5706","C260","11/14/2023 16:10:37","YorkRiver","MVP-TX-4","TX","4",63,40,"5/25/2025 10:05:24",2025-05-25,"10:05:24",4
"5707","C260","11/14/2023 16:10:37","YorkRiver","MVP-TX-4","TX","4",33,30,"5/6/2024 13:22:19",2024-05-06,"13:22:19",2
"5708","C260","11/14/2023 16:10:37","YorkRiver","MVP-TX-4","TX","4",30,21,"11/14/2023 16:10:37",2023-11-14,"16:10:37",1
"5709","E574","11/15/2023 15:30:07","YorkRiver","MVP-FL-6","FL","6",40,20,"11/15/2023 15:30:07",2023-11-15,"15:30:07",1
"5710","E574","11/15/2023 15:30:07","YorkRiver","MVP-FL-6","FL","6",39,18,"5/6/2024 11:32:10",2024-05-06,"11:32:10",2
"5711","E574","11/15/2023 15:30:07","YorkRiver","MVP-FL-6","FL","6",70,40,"5/25/2025 11:16:19",2025-05-25,"11:16:19",4
"5712","E574","11/15/2023 15:30:07","YorkRiver","MVP-FL-6","FL","6",59,35,"11/8/2024 11:14:02",2024-11-08,"11:14:02",3
"5713","E595","11/15/2023 15:41:15","YorkRiver","MVP-DEBY-4","DEBY","4",57,42,"11/12/2024 8:58:03",2024-11-12,"8:58:03",3
"5714","E595","11/15/2023 15:41:15","YorkRiver","MVP-DEBY-4","DEBY","4",31,22,"5/6/2024 13:33:54",2024-05-06,"13:33:54",2
"5715","E595","11/15/2023 15:41:15","YorkRiver","MVP-DEBY-4","DEBY","4",28,17,"11/15/2023 15:41:15",2023-11-15,"15:41:15",1
"5716","C037","11/13/2023 14:48:03","YorkRiver","MVP-TX-5","TX","5",49,54,"11/12/2024 9:01:48",2024-11-12,"9:01:48",3
"5717","C037","11/13/2023 14:48:03","YorkRiver","MVP-TX-5","TX","5",23,16,"11/13/2023 14:48:03",2023-11-13,"14:48:03",1
"5718","C037","11/13/2023 14:48:03","YorkRiver","MVP-TX-5","TX","5",52,46,"5/25/2025 10:27:28",2025-05-25,"10:27:28",4
"5719","C037","11/13/2023 14:48:03","YorkRiver","MVP-TX-5","TX","5",28,21,"5/8/2024 13:05:02",2024-05-08,"13:05:02",2
"5720","E614","11/15/2023 15:44:48","YorkRiver","MVP-DEBY-4","DEBY","4",0,0,"11/12/2024 9:06:28",2024-11-12,"9:06:28",3
"5721","E614","11/15/2023 15:44:48","YorkRiver","MVP-DEBY-4","DEBY","4",33,22,"11/15/2023 15:44:48",2023-11-15,"15:44:48",1
"5722","E614","11/15/2023 15:44:48","YorkRiver","MVP-DEBY-4","DEBY","4",40,26,"5/6/2024 13:37:13",2024-05-06,"13:37:13",2
"5723","A720","11/14/2023 15:13:31","YorkRiver","MVP-LARMIX-5","LARMIX","5",27,18,"11/14/2023 15:13:31",2023-11-14,"15:13:31",1
"5724","A720","11/14/2023 15:13:31","YorkRiver","MVP-LARMIX-5","LARMIX","5",0,0,"5/6/2024 13:58:21",2024-05-06,"13:58:21",2
"5725","E538","11/14/2023 15:19:54","YorkRiver","MVP-DEBY-6","DEBY","6",39,25,"11/14/2023 15:19:54",2023-11-14,"15:19:54",1
"5726","E538","11/14/2023 15:19:54","YorkRiver","MVP-DEBY-6","DEBY","6",61,42,"11/12/2024 11:49:49",2024-11-12,"11:49:49",3
"5727","E538","11/14/2023 15:19:54","YorkRiver","MVP-DEBY-6","DEBY","6",42,27,"5/7/2024 10:02:50",2024-05-07,"10:02:50",2
"5728","2086","11/7/2023 15:19:49","Lewisetta","MVP-JR-1","JR","1",30,21,"11/7/2023 15:19:49",2023-11-07,"15:19:49",1
"5729","2086","11/7/2023 15:19:49","Lewisetta","MVP-JR-1","JR","1",31,26,"5/2/2024 15:06:09",2024-05-02,"15:06:09",2
"5730","A330","11/9/2023 15:17:05","Lewisetta","MVP-LARMIX-2","LARMIX","2",40,23,"4/30/2024 13:32:50",2024-04-30,"13:32:50",2
"5731","A330","11/9/2023 15:17:05","Lewisetta","MVP-LARMIX-2","LARMIX","2",38,23,"11/9/2023 15:17:05",2023-11-09,"15:17:05",1
"5732","A330","11/9/2023 15:17:05","Lewisetta","MVP-LARMIX-2","LARMIX","2",52,33,"11/7/2024 12:44:20",2024-11-07,"12:44:20",3
"5733","A330","11/9/2023 15:17:05","Lewisetta","MVP-LARMIX-2","LARMIX","2",72,54,"5/20/2025 16:30:05",2025-05-20,"16:30:05",4
"5734","B190","11/9/2023 14:57:07","Lewisetta","MVP-LOLA-1","LOLA","1",71,53,"11/7/2024 17:04:40",2024-11-07,"17:04:40",3
"5735","B190","11/9/2023 14:57:07","Lewisetta","MVP-LOLA-1","LOLA","1",33,24,"11/9/2023 14:57:07",2023-11-09,"14:57:07",1
"5736","B190","11/9/2023 14:57:07","Lewisetta","MVP-LOLA-1","LOLA","1",84,62,"5/20/2025 15:24:20",2025-05-20,"15:24:20",4
"5737","B190","11/9/2023 14:57:07","Lewisetta","MVP-LOLA-1","LOLA","1",35,23,"4/30/2024 13:08:57",2024-04-30,"13:08:57",2
"5738","A248","11/9/2023 14:33:35","Lewisetta","MVP-ME-3","ME","3",27,19,"11/9/2023 14:33:35",2023-11-09,"14:33:35",1
"5739","A248","11/9/2023 14:33:35","Lewisetta","MVP-ME-3","ME","3",49,40,"11/7/2024 15:16:43",2024-11-07,"15:16:43",3
"5740","A248","11/9/2023 14:33:35","Lewisetta","MVP-ME-3","ME","3",31,23,"4/30/2024 13:02:44",2024-04-30,"13:02:44",2
"5741","C138","11/14/2023 14:44:03","YorkRiver","MVP-JR-4","JR","4",40,28,"5/9/2024 9:34:42",2024-05-09,"9:34:42",2
"5742","C138","11/14/2023 14:44:03","YorkRiver","MVP-JR-4","JR","4",34,24,"11/14/2023 14:44:03",2023-11-14,"14:44:03",1
"5743","C138","11/14/2023 14:44:03","YorkRiver","MVP-JR-4","JR","4",0,0,"11/11/2024 15:28:19",2024-11-11,"15:28:19",3
"5744","A919","11/15/2023 15:45:38","YorkRiver","MVP-LOLA-4","LOLA","4",35,24,"5/6/2024 13:19:07",2024-05-06,"13:19:07",2
"5745","A919","11/15/2023 15:45:38","YorkRiver","MVP-LOLA-4","LOLA","4",32,23,"11/15/2023 15:45:38",2023-11-15,"15:45:38",1
"5746","A919","11/15/2023 15:45:38","YorkRiver","MVP-LOLA-4","LOLA","4",56,45,"11/12/2024 9:51:08",2024-11-12,"9:51:08",3
"5747","B419","11/7/2023 11:48:00","Lewisetta","MVP-ME-1","ME","1",36,21,"11/7/2023 11:48:00",2023-11-07,"11:48:00",1
"5748","B419","11/7/2023 11:48:00","Lewisetta","MVP-ME-1","ME","1",62,38,"11/7/2024 16:41:04",2024-11-07,"16:41:04",3
"5749","B419","11/7/2023 11:48:00","Lewisetta","MVP-ME-1","ME","1",42,32,"5/3/2024 8:45:57",2024-05-03,"8:45:57",2
"5750","E591","11/15/2023 15:40:33","YorkRiver","MVP-DEBY-4","DEBY","4",60,48,"5/25/2025 11:00:17",2025-05-25,"11:00:17",4
"5751","E591","11/15/2023 15:40:33","YorkRiver","MVP-DEBY-4","DEBY","4",31,21,"5/6/2024 13:31:57",2024-05-06,"13:31:57",2
"5752","E591","11/15/2023 15:40:33","YorkRiver","MVP-DEBY-4","DEBY","4",26,18,"11/15/2023 15:40:33",2023-11-15,"15:40:33",1
"5753","E591","11/15/2023 15:40:33","YorkRiver","MVP-DEBY-4","DEBY","4",60,48,"11/12/2024 9:03:46",2024-11-12,"9:03:46",3
"5754","A233","11/9/2023 14:26:22","Lewisetta","MVP-ME-3","ME","3",68,48,"11/7/2024 15:24:39",2024-11-07,"15:24:39",3
"5755","A233","11/9/2023 14:26:22","Lewisetta","MVP-ME-3","ME","3",36,22,"11/9/2023 14:26:22",2023-11-09,"14:26:22",1
"5756","A233","11/9/2023 14:26:22","Lewisetta","MVP-ME-3","ME","3",92,72,"5/20/2025 14:20:05",2025-05-20,"14:20:05",4
"5757","A233","11/9/2023 14:26:22","Lewisetta","MVP-ME-3","ME","3",42,29,"5/1/2024 8:40:30",2024-05-01,"8:40:30",2
"5758","E428","11/13/2023 14:51:23","YorkRiver","MVP-LOLA-6","LOLA","6",36,25,"5/8/2024 13:47:04",2024-05-08,"13:47:04",2
"5759","E428","11/13/2023 14:51:23","YorkRiver","MVP-LOLA-6","LOLA","6",30,20,"11/13/2023 14:51:23",2023-11-13,"14:51:23",1
"5760","E428","11/13/2023 14:51:23","YorkRiver","MVP-LOLA-6","LOLA","6",62,44,"5/25/2025 10:10:01",2025-05-25,"10:10:01",4
"5761","B313","11/7/2023 12:04:38","Lewisetta","MVP-ME-1","ME","1",53,48,"11/7/2024 16:40:06",2024-11-07,"16:40:06",3
"5762","B313","11/7/2023 12:04:38","Lewisetta","MVP-ME-1","ME","1",30,25,"5/2/2024 14:42:43",2024-05-02,"14:42:43",2
"5763","B313","11/7/2023 12:04:38","Lewisetta","MVP-ME-1","ME","1",25,18,"11/7/2023 12:04:38",2023-11-07,"12:04:38",1
"5764","A504","11/10/2023 14:20:55","YorkRiver","MVP-LA-4","LA","4",28,23,"11/10/2023 14:20:55",2023-11-10,"14:20:55",1
"5765","A504","11/10/2023 14:20:55","YorkRiver","MVP-LA-4","LA","4",47,39,"11/12/2024 10:23:19",2024-11-12,"10:23:19",3
"5766","A504","11/10/2023 14:20:55","YorkRiver","MVP-LA-4","LA","4",35,34,"5/9/2024 9:29:40",2024-05-09,"9:29:40",2
"5767","E169","11/7/2023 16:10:27","Lewisetta","MVP-DEBY-2","DEBY","2",31,18,"11/7/2023 16:10:27",2023-11-07,"16:10:27",1
"5768","E169","11/7/2023 16:10:27","Lewisetta","MVP-DEBY-2","DEBY","2",79,45,"11/7/2024 13:44:24",2024-11-07,"13:44:24",3
"5769","E169","11/7/2023 16:10:27","Lewisetta","MVP-DEBY-2","DEBY","2",94,68,"5/20/2025 16:02:10",2025-05-20,"16:02:10",4
"5770","E169","11/7/2023 16:10:27","Lewisetta","MVP-DEBY-2","DEBY","2",36,21,"5/2/2024 13:48:57",2024-05-02,"13:48:57",2
"5771","B276","11/9/2023 15:44:23","Lewisetta","MVP-NH-2","NH","2",29,19,"11/9/2023 15:44:23",2023-11-09,"15:44:23",1
"5772","B276","11/9/2023 15:44:23","Lewisetta","MVP-NH-2","NH","2",31,21,"4/30/2024 12:44:18",2024-04-30,"12:44:18",2
"5773","E564","11/15/2023 15:27:21","YorkRiver","MVP-FL-6","FL","6",44,25,"11/15/2023 15:27:21",2023-11-15,"15:27:21",1
"5774","E564","11/15/2023 15:27:21","YorkRiver","MVP-FL-6","FL","6",47,24,"5/6/2024 11:30:47",2024-05-06,"11:30:47",2
"5775","A642","11/13/2023 15:04:49","YorkRiver","MVP-ME-6","ME","6",56,40,"11/12/2024 12:05:44",2024-11-12,"12:05:44",3
"5776","A642","11/13/2023 15:04:49","YorkRiver","MVP-ME-6","ME","6",45,26,"5/7/2024 9:57:57",2024-05-07,"9:57:57",2
"5777","A642","11/13/2023 15:04:49","YorkRiver","MVP-ME-6","ME","6",43,24,"11/13/2023 15:04:49",2023-11-13,"15:04:49",1
"5778","B255","11/9/2023 16:03:41","Lewisetta","MVP-NH-2","NH","2",41,29,"11/7/2024 14:16:44",2024-11-07,"14:16:44",3
"5779","B255","11/9/2023 16:03:41","Lewisetta","MVP-NH-2","NH","2",39,26,"5/20/2025 14:25:29",2025-05-20,"14:25:29",4
"5780","B255","11/9/2023 16:03:41","Lewisetta","MVP-NH-2","NH","2",23,15,"11/9/2023 16:03:41",2023-11-09,"16:03:41",1
"5781","B255","11/9/2023 16:03:41","Lewisetta","MVP-NH-2","NH","2",31,22,"4/30/2024 12:45:58",2024-04-30,"12:45:58",2
"5782","A212","11/9/2023 14:13:19","Lewisetta","MVP-ME-3","ME","3",27,19,"11/9/2023 14:13:19",2023-11-09,"14:13:19",1
"5783","A212","11/9/2023 14:13:19","Lewisetta","MVP-ME-3","ME","3",26,19,"4/30/2024 13:04:25",2024-04-30,"13:04:25",2
"5784","A126","11/7/2023 15:10:03","Lewisetta","MVP-DEBY-1","DEBY","1",52,35,"5/3/2024 9:15:07",2024-05-03,"9:15:07",2
"5785","A126","11/7/2023 15:10:03","Lewisetta","MVP-DEBY-1","DEBY","1",43,28,"11/7/2023 15:10:03",2023-11-07,"15:10:03",1
"5786","A126","11/7/2023 15:10:03","Lewisetta","MVP-DEBY-1","DEBY","1",71,46,"11/7/2024 17:10:36",2024-11-07,"17:10:36",3
"5787","A160","11/7/2023 15:23:09","Lewisetta","MVP-DEBY-1","DEBY","1",78,54,"11/7/2024 17:24:36",2024-11-07,"17:24:36",3
"5788","A160","11/7/2023 15:23:09","Lewisetta","MVP-DEBY-1","DEBY","1",35,27,"5/2/2024 14:11:22",2024-05-02,"14:11:22",2
"5789","A160","11/7/2023 15:23:09","Lewisetta","MVP-DEBY-1","DEBY","1",32,24,"11/7/2023 15:23:09",2023-11-07,"15:23:09",1
"5790","A160","11/7/2023 15:23:09","Lewisetta","MVP-DEBY-1","DEBY","1",94,63,"5/21/2025 15:37:45",2025-05-21,"15:37:45",4
"5791","E545","11/15/2023 15:20:28","YorkRiver","MVP-FL-6","FL","6",0,0,"5/8/2024 13:44:41",2024-05-08,"13:44:41",2
"5792","E545","11/15/2023 15:20:28","YorkRiver","MVP-FL-6","FL","6",46,23,"5/7/2024 9:28:46",2024-05-07,"9:28:46",2
"5793","E545","11/15/2023 15:20:28","YorkRiver","MVP-FL-6","FL","6",67,39,"5/25/2025 11:20:12",2025-05-25,"11:20:12",4
"5794","E545","11/15/2023 15:20:28","YorkRiver","MVP-FL-6","FL","6",44,23,"11/15/2023 15:20:28",2023-11-15,"15:20:28",1
"5795","E545","11/15/2023 15:20:28","YorkRiver","MVP-FL-6","FL","6",63,37,"11/8/2024 10:41:29",2024-11-08,"10:41:29",3
"5796","A520","11/10/2023 14:29:02","YorkRiver","MVP-LA-4","LA","4",0,0,"11/12/2024 10:13:34",2024-11-12,"10:13:34",3
"5797","A520","11/10/2023 14:29:02","YorkRiver","MVP-LA-4","LA","4",32,25,"5/8/2024 13:20:44",2024-05-08,"13:20:44",2
"5798","A520","11/10/2023 14:29:02","YorkRiver","MVP-LA-4","LA","4",24,19,"11/10/2023 14:29:02",2023-11-10,"14:29:02",1
"5799","E409","11/10/2023 14:14:29","YorkRiver","MVP-FL-4","FL","4",33,19,"5/8/2024 14:33:31",2024-05-08,"14:33:31",2
"5800","E409","11/10/2023 14:14:29","YorkRiver","MVP-FL-4","FL","4",34,18,"11/10/2023 14:14:29",2023-11-10,"14:14:29",1
"5801","A771","11/14/2023 14:50:38","YorkRiver","MVP-SEEDMIX-4","SEEDMIX","4",20,14,"11/14/2023 14:50:38",2023-11-14,"14:50:38",1
"5802","A771","11/14/2023 14:50:38","YorkRiver","MVP-SEEDMIX-4","SEEDMIX","4",19,14,"5/8/2024 13:14:10",2024-05-08,"13:14:10",2
"5803","C228","11/14/2023 15:51:35","YorkRiver","MVP-LA-5","LA","5",30,23,"11/14/2023 15:51:35",2023-11-14,"15:51:35",1
"5804","C228","11/14/2023 15:51:35","YorkRiver","MVP-LA-5","LA","5",51,38,"11/12/2024 11:27:41",2024-11-12,"11:27:41",3
"5805","C228","11/14/2023 15:51:35","YorkRiver","MVP-LA-5","LA","5",36,31,"5/6/2024 13:55:50",2024-05-06,"13:55:50",2
"5806","A511","11/10/2023 14:24:25","YorkRiver","MVP-LA-4","LA","4",34,21,"11/10/2023 14:24:25",2023-11-10,"14:24:25",1
"5807","A511","11/10/2023 14:24:25","YorkRiver","MVP-LA-4","LA","4",0,0,"11/12/2024 10:14:14",2024-11-12,"10:14:14",3
"5808","A511","11/10/2023 14:24:25","YorkRiver","MVP-LA-4","LA","4",42,26,"5/9/2024 9:27:36",2024-05-09,"9:27:36",2
"5809","A221","11/9/2023 14:19:21","Lewisetta","MVP-ME-3","ME","3",28,21,"4/30/2024 12:58:46",2024-04-30,"12:58:46",2
"5810","A221","11/9/2023 14:19:21","Lewisetta","MVP-ME-3","ME","3",23,15,"11/9/2023 14:19:21",2023-11-09,"14:19:21",1
"5811","A505","11/10/2023 14:21:17","YorkRiver","MVP-LA-4","LA","4",24,17,"11/10/2023 14:21:17",2023-11-10,"14:21:17",1
"5812","A505","11/10/2023 14:21:17","YorkRiver","MVP-LA-4","LA","4",52,35,"11/12/2024 10:26:55",2024-11-12,"10:26:55",3
"5813","A505","11/10/2023 14:21:17","YorkRiver","MVP-LA-4","LA","4",33,23,"5/8/2024 13:18:46",2024-05-08,"13:18:46",2
"5814","B345","11/7/2023 15:30:33","Lewisetta","MVP-LA-3","LA","3",84,61,"5/20/2025 16:21:26",2025-05-20,"16:21:26",4
"5815","B345","11/7/2023 15:30:33","Lewisetta","MVP-LA-3","LA","3",73,51,"11/7/2024 16:09:26",2024-11-07,"16:09:26",3
"5816","B345","11/7/2023 15:30:33","Lewisetta","MVP-LA-3","LA","3",43,29,"5/2/2024 14:32:24",2024-05-02,"14:32:24",2
"5817","B345","11/7/2023 15:30:33","Lewisetta","MVP-LA-3","LA","3",34,25,"11/7/2023 15:30:33",2023-11-07,"15:30:33",1
"5818","A827","11/14/2023 15:50:14","YorkRiver","MVP-ME-5","ME","5",42,26,"11/14/2023 15:50:14",2023-11-14,"15:50:14",1
"5819","A827","11/14/2023 15:50:14","YorkRiver","MVP-ME-5","ME","5",41,24,"5/7/2024 10:13:26",2024-05-07,"10:13:26",2
"5820","A190","11/7/2023 15:33:34","Lewisetta","MVP-LA-3","LA","3",45,25,"5/2/2024 14:33:30",2024-05-02,"14:33:30",2
"5821","A190","11/7/2023 15:33:34","Lewisetta","MVP-LA-3","LA","3",42,22,"11/7/2023 15:33:34",2023-11-07,"15:33:34",1
"5822","A190","11/7/2023 15:33:34","Lewisetta","MVP-LA-3","LA","3",85,45,"11/7/2024 15:55:37",2024-11-07,"15:55:37",3
"5823","A190","11/7/2023 15:33:34","Lewisetta","MVP-LA-3","LA","3",107,56,"5/20/2025 16:19:45",2025-05-20,"16:19:45",4
"5824","A765","11/14/2023 14:48:16","YorkRiver","MVP-SEEDMIX-4","SEEDMIX","4",21,14,"11/14/2023 14:48:16",2023-11-14,"14:48:16",1
"5825","A765","11/14/2023 14:48:16","YorkRiver","MVP-SEEDMIX-4","SEEDMIX","4",50,40,"11/12/2024 11:17:50",2024-11-12,"11:17:50",3
"5826","A765","11/14/2023 14:48:16","YorkRiver","MVP-SEEDMIX-4","SEEDMIX","4",21,15,"5/8/2024 13:15:04",2024-05-08,"13:15:04",2
"5827","A765","11/14/2023 14:48:16","YorkRiver","MVP-SEEDMIX-4","SEEDMIX","4",52,43,"5/25/2025 11:10:26",2025-05-25,"11:10:26",4
"5828","E051","11/7/2023 14:44:04","Lewisetta","MVP-FL-2","FL","2",82,50,"5/20/2025 14:10:35",2025-05-20,"14:10:35",4
"5829","E051","11/7/2023 14:44:04","Lewisetta","MVP-FL-2","FL","2",75,49,"11/7/2024 12:51:51",2024-11-07,"12:51:51",3
"5830","E051","11/7/2023 14:44:04","Lewisetta","MVP-FL-2","FL","2",33,23,"11/7/2023 14:44:04",2023-11-07,"14:44:04",1
"5831","E051","11/7/2023 14:44:04","Lewisetta","MVP-FL-2","FL","2",45,23,"5/2/2024 13:55:25",2024-05-02,"13:55:25",2
"5832","E404","11/10/2023 14:11:25","YorkRiver","MVP-FL-4","FL","4",30,15,"11/10/2023 14:11:25",2023-11-10,"14:11:25",1
"5833","E404","11/10/2023 14:11:25","YorkRiver","MVP-FL-4","FL","4",30,13,"5/8/2024 14:31:15",2024-05-08,"14:31:15",2
"5834","2067-A208","11/7/2023 15:21:27","Lewisetta","MVP-JR-1","JR","1",81,51,"11/7/2024 16:07:01",2024-11-07,"16:07:01",3
"5835","2067-A208","11/7/2023 15:21:27","Lewisetta","MVP-JR-1","JR","1",27,19,"11/7/2023 15:21:27",2023-11-07,"15:21:27",1
"5836","2067-A208","11/7/2023 15:21:27","Lewisetta","MVP-JR-1","JR","1",93,61,"5/22/2025 14:10:49",2025-05-22,"14:10:49",4
"5837","2067-A208","11/7/2023 15:21:27","Lewisetta","MVP-JR-1","JR","1",34,21,"5/2/2024 15:04:58",2024-05-02,"15:04:58",2
"5838","E394","11/10/2023 14:06:55","YorkRiver","MVP-FL-4","FL","4",34,24,"5/25/2025 11:15:42",2025-05-25,"11:15:42",4
"5839","E394","11/10/2023 14:06:55","YorkRiver","MVP-FL-4","FL","4",35,22,"5/8/2024 14:32:17",2024-05-08,"14:32:17",2
"5840","E394","11/10/2023 14:06:55","YorkRiver","MVP-FL-4","FL","4",37,28,"11/12/2024 11:25:25",2024-11-12,"11:25:25",3
"5841","E394","11/10/2023 14:06:55","YorkRiver","MVP-FL-4","FL","4",33,21,"11/10/2023 14:06:55",2023-11-10,"14:06:55",1
"5842","E390","11/10/2023 14:05:07","YorkRiver","MVP-FL-4","FL","4",34,17,"5/8/2024 14:32:51",2024-05-08,"14:32:51",2
"5843","E390","11/10/2023 14:05:07","YorkRiver","MVP-FL-4","FL","4",30,14,"11/10/2023 14:05:07",2023-11-10,"14:05:07",1
"5844","A148","11/7/2023 15:08:25","Lewisetta","MVP-DEBY-1","DEBY","1",39,30,"5/2/2024 14:10:58",2024-05-02,"14:10:58",2
"5845","A148","11/7/2023 15:08:25","Lewisetta","MVP-DEBY-1","DEBY","1",33,22,"11/7/2023 15:08:25",2023-11-07,"15:08:25",1
"5846","A148","11/7/2023 15:08:25","Lewisetta","MVP-DEBY-1","DEBY","1",56,42,"11/7/2024 17:28:33",2024-11-07,"17:28:33",3
"5847","C271","11/14/2023 16:08:48","YorkRiver","MVP-TX-4","TX","4",30,17,"11/14/2023 16:08:48",2023-11-14,"16:08:48",1
"5848","C271","11/14/2023 16:08:48","YorkRiver","MVP-TX-4","TX","4",34,21,"5/6/2024 13:23:50",2024-05-06,"13:23:50",2
"5849","C271","11/14/2023 16:08:48","YorkRiver","MVP-TX-4","TX","4",46,33,"11/12/2024 9:32:10",2024-11-12,"9:32:10",3
"5850","2198","11/7/2023 16:03:35","Lewisetta","MVP-JR-3","JR","3",39,33,"5/3/2024 8:24:02",2024-05-03,"8:24:02",2
"5851","2198","11/7/2023 16:03:35","Lewisetta","MVP-JR-3","JR","3",25,19,"11/7/2023 16:03:35",2023-11-07,"16:03:35",1
"5852","B070","11/9/2023 14:39:35","Lewisetta","MVP-TX-2","TX","2",37,25,"11/9/2023 14:39:35",2023-11-09,"14:39:35",1
"5853","B070","11/9/2023 14:39:35","Lewisetta","MVP-TX-2","TX","2",77,65,"5/20/2025 14:59:22",2025-05-20,"14:59:22",4
"5854","B070","11/9/2023 14:39:35","Lewisetta","MVP-TX-2","TX","2",40,27,"4/30/2024 13:14:28",2024-04-30,"13:14:28",2
"5855","B070","11/9/2023 14:39:35","Lewisetta","MVP-TX-2","TX","2",65,45,"11/7/2024 13:06:20",2024-11-07,"13:06:20",3
"5856","A885","11/15/2023 15:30:42","YorkRiver","MVP-LA-6","LA","6",33,21,"5/6/2024 14:10:04",2024-05-06,"14:10:04",2
"5857","A885","11/15/2023 15:30:42","YorkRiver","MVP-LA-6","LA","6",28,19,"11/15/2023 15:30:42",2023-11-15,"15:30:42",1
"5858","E222","11/9/2023 13:53:00","Lewisetta","MVP-LARMIX-3","LARMIX","3",92,68,"5/20/2025 16:14:24",2025-05-20,"16:14:24",4
"5859","E222","11/9/2023 13:53:00","Lewisetta","MVP-LARMIX-3","LARMIX","3",73,40,"11/7/2024 14:51:31",2024-11-07,"14:51:31",3
"5860","E222","11/9/2023 13:53:00","Lewisetta","MVP-LARMIX-3","LARMIX","3",41,32,"4/30/2024 13:49:27",2024-04-30,"13:49:27",2
"5861","E222","11/9/2023 13:53:00","Lewisetta","MVP-LARMIX-3","LARMIX","3",35,25,"11/9/2023 13:53:00",2023-11-09,"13:53:00",1
"5862","C314","11/14/2023 15:15:23","YorkRiver","MVP-ME-4","ME","4",30,18,"11/14/2023 15:15:23",2023-11-14,"15:15:23",1
"5863","C314","11/14/2023 15:15:23","YorkRiver","MVP-ME-4","ME","4",33,20,"5/8/2024 14:08:21",2024-05-08,"14:08:21",2
"5864","E280","11/9/2023 15:37:51","Lewisetta","MVP-LA-2","LA","2",43,21,"11/9/2023 15:37:51",2023-11-09,"15:37:51",1
"5865","E280","11/9/2023 15:37:51","Lewisetta","MVP-LA-2","LA","2",45,32,"5/1/2024 8:48:14",2024-05-01,"8:48:14",2
"5866","E280","11/9/2023 15:37:51","Lewisetta","MVP-LA-2","LA","2",71,44,"11/7/2024 17:34:05",2024-11-07,"17:34:05",3
"5867","A850","11/14/2023 15:59:46","YorkRiver","MVP-ME-5","ME","5",38,24,"11/14/2023 15:59:46",2023-11-14,"15:59:46",1
"5868","A850","11/14/2023 15:59:46","YorkRiver","MVP-ME-5","ME","5",0,0,"5/6/2024 14:03:04",2024-05-06,"14:03:04",2
"5869","A721","11/14/2023 15:14:06","YorkRiver","MVP-LARMIX-5","LARMIX","5",42,28,"5/7/2024 10:27:19",2024-05-07,"10:27:19",2
"5870","A721","11/14/2023 15:14:06","YorkRiver","MVP-LARMIX-5","LARMIX","5",36,23,"11/14/2023 15:14:06",2023-11-14,"15:14:06",1
"5871","A256","11/9/2023 14:22:48","Lewisetta","MVP-LOLA-3","LOLA","3",89,55,"11/7/2024 13:50:32",2024-11-07,"13:50:32",3
"5872","A256","11/9/2023 14:22:48","Lewisetta","MVP-LOLA-3","LOLA","3",107,72,"5/20/2025 16:06:57",2025-05-20,"16:06:57",4
"5873","A256","11/9/2023 14:22:48","Lewisetta","MVP-LOLA-3","LOLA","3",55,40,"5/1/2024 8:58:14",2024-05-01,"8:58:14",2
"5874","A256","11/9/2023 14:22:48","Lewisetta","MVP-LOLA-3","LOLA","3",47,29,"11/9/2023 14:22:48",2023-11-09,"14:22:48",1
